[2025-07-10 14:11:09] [INFO    ] discord.client: logging in using static token
[2025-07-10 14:12:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1365013763241017558/messages has received {'type': 0, 'content': 'Namaste <@775417702927564841>, swagat hai! 🙏', 'mentions': [{'id': '775417702927564841', 'username': 's.sneon', 'avatar': '9bae61e473264068dac2f8d57c4cf1b1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 11188195, 'global_name': 'Neon', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': '#aab7e3', 'clan': {'identity_guild_id': '1110487346194948198', 'identity_enabled': True, 'tag': 'भारत', 'badge': '5bd5e8bbfabd43ec8e90d368cd5ce3bb'}, 'primary_guild': {'identity_guild_id': '1110487346194948198', 'identity_enabled': True, 'tag': 'भारत', 'badge': '5bd5e8bbfabd43ec8e90d368cd5ce3bb'}}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-10T08:42:54.392000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392788161238663263', 'channel_id': '1365013763241017558', 'author': {'id': '1384090465116094554', 'username': 'NineAsh', 'avatar': 'c915b35e759ebadb6029a357bdabe493', 'discriminator': '6095', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '2583d852eebf99407b5dc483fde171eb', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6318473456900158227'}
[2025-07-10 14:13:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-07-10 14:13:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:13:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-07-10 14:13:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:14:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-07-10 14:14:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:15:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-07-10 14:15:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:15:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-07-10 14:16:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
